Pedido_ID,Data,Categoria,Produto,Quantidade,Preco_Unitario,Receita
1429,2025-04-09,Vestuário,Tênis,1,249.33,249.33
1430,2025-04-09,Alimentos,Cereal,4,29.95,119.8
1430,2025-04-09,Papelaria,Mochila,2,78.49,156.98
1430,2025-04-09,Móveis,Luminária,1,1502.8,1502.8
1431,2025-04-09,Vestuário,Tênis,3,55.14,165.42
1431,2025-04-09,Papelaria,Mochila,4,10.98,43.92
1432,2025-04-10,Papelaria,Estojo,2,33.32,66.64
1433,2025-04-11,Eletrônicos,Fone de Ouvido,1,922.13,922.13
1433,2025-04-11,Vestuário,Camiseta,3,229.24,687.72
1433,2025-04-11,Eletrônicos,Tablet,4,390.22,1560.88
1434,2025-04-11,Móveis,Sofá,4,2060.74,8242.96
1434,2025-04-11,Vestuário,Boné,3,57.23,171.69
1434,2025-04-11,Vestuário,Calça Jeans,2,163.19,326.38
1435,2025-04-11,Alimentos,Suco,4,8.04,32.16
1435,2025-04-11,Vestuário,Tênis,4,170.31,681.24
1436,2025-04-11,Móveis,Cadeira,4,2422.63,9690.52
1436,2025-04-11,Papelaria,Mochila,4,42.52,170.08
1436,2025-04-11,Móveis,Sofá,4,2083.88,8335.52
1437,2025-04-11,Papelaria,Agenda,4,39.79,159.16
1438,2025-04-12,Vestuário,Jaqueta,4,210.29,841.16
1438,2025-04-12,Móveis,Mesa,2,1313.22,2626.44
1438,2025-04-12,Alimentos,Suco,2,20.05,40.1
1439,2025-04-12,Eletrônicos,Smartphone,3,1919.4,5758.2
1439,2025-04-12,Vestuário,Camiseta,1,258.86,258.86
1439,2025-04-12,Vestuário,Camiseta,1,91.03,91.03
1440,2025-04-12,Alimentos,Suco,3,47.74,143.22
1440,2025-04-12,Vestuário,Boné,1,346.62,346.62
1441,2025-04-13,Vestuário,Boné,3,267.33,801.99
1442,2025-04-14,Papelaria,Mochila,2,92.68,185.36
1442,2025-04-14,Móveis,Luminária,1,2383.47,2383.47
1442,2025-04-14,Alimentos,Biscoito,2,36.86,73.72
1443,2025-04-14,Papelaria,Estojo,1,68.56,68.56
1443,2025-04-14,Móveis,Estante,2,438.94,877.88
1444,2025-04-14,Alimentos,Suco,2,31.99,63.98
1445,2025-04-14,Móveis,Cadeira,4,1985.54,7942.16
1445,2025-04-14,Alimentos,Chocolate,3,25.21,75.63
1446,2025-04-14,Alimentos,Biscoito,2,48.78,97.56
1447,2025-04-15,Vestuário,Tênis,2,109.89,219.78
1448,2025-04-15,Móveis,Mesa,4,2002.23,8008.92
1449,2025-04-16,Eletrônicos,Notebook,3,1062.78,3188.34
1450,2025-04-16,Alimentos,Chocolate,1,48.22,48.22
1451,2025-04-16,Móveis,Cadeira,1,1954.04,1954.04
1451,2025-04-16,Vestuário,Calça Jeans,2,194.14,388.28
1451,2025-04-16,Móveis,Mesa,2,1054.88,2109.76
1452,2025-04-17,Alimentos,Suco,4,41.85,167.4
1453,2025-04-17,Papelaria,Agenda,4,10.78,43.12
1453,2025-04-17,Eletrônicos,Smartphone,2,1836.99,3673.98
1454,2025-04-17,Eletrônicos,Smart TV,2,246.14,492.28
1454,2025-04-17,Eletrônicos,Smart TV,2,2939.7,5879.4
1454,2025-04-17,Eletrônicos,Smartphone,3,878.19,2634.57
1455,2025-04-18,Eletrônicos,Smartphone,1,1062.19,1062.19
1455,2025-04-18,Móveis,Luminária,4,2104.16,8416.64
1455,2025-04-18,Vestuário,Boné,3,269.82,809.46
1456,2025-04-18,Eletrônicos,Smartphone,3,1052.54,3157.62
1456,2025-04-18,Eletrônicos,Tablet,3,3851.75,11555.25
1457,2025-04-18,Papelaria,Mochila,3,75.32,225.96
1457,2025-04-18,Papelaria,Caneta,1,76.26,76.26
1457,2025-04-18,Alimentos,Suco,2,45.65,91.3
1458,2025-04-18,Alimentos,Suco,4,57.98,231.92
1459,2025-04-19,Alimentos,Suco,2,19.36,38.72
1459,2025-04-19,Eletrônicos,Smart TV,4,865.07,3460.28
1460,2025-04-19,Papelaria,Estojo,3,23.96,71.88
1460,2025-04-19,Papelaria,Agenda,2,56.37,112.74
1461,2025-04-19,Vestuário,Calça Jeans,4,319.53,1278.12
1461,2025-04-19,Vestuário,Jaqueta,1,319.4,319.4
1461,2025-04-19,Alimentos,Chocolate,1,56.78,56.78
1462,2025-04-19,Alimentos,Suco,4,52.57,210.28
1462,2025-04-19,Vestuário,Calça Jeans,2,303.96,607.92
1462,2025-04-19,Papelaria,Estojo,3,109.56,328.68
1463,2025-04-19,Eletrônicos,Smartphone,3,2959.39,8878.17
1463,2025-04-19,Vestuário,Boné,1,167.59,167.59
1463,2025-04-19,Papelaria,Agenda,1,89.52,89.52
1464,2025-04-20,Eletrônicos,Tablet,2,2396.88,4793.76
1464,2025-04-20,Móveis,Cadeira,4,208.6,834.4
1464,2025-04-20,Papelaria,Mochila,4,112.13,448.52
1465,2025-04-20,Alimentos,Chocolate,4,35.83,143.32
1465,2025-04-20,Eletrônicos,Fone de Ouvido,1,3233.78,3233.78
1465,2025-04-20,Vestuário,Boné,1,54.21,54.21
1466,2025-04-20,Móveis,Luminária,3,643.06,1929.18
1466,2025-04-20,Vestuário,Camiseta,3,253.91,761.73
1466,2025-04-20,Alimentos,Suco,3,17.27,51.81
1467,2025-04-21,Vestuário,Boné,2,106.82,213.64
1467,2025-04-21,Papelaria,Caderno,3,84.58,253.74
1467,2025-04-21,Móveis,Cadeira,3,706.86,2120.58
1468,2025-04-21,Vestuário,Boné,2,268.46,536.92
1468,2025-04-21,Alimentos,Biscoito,2,48.67,97.34
1469,2025-04-21,Eletrônicos,Smartphone,1,2295.65,2295.65
1469,2025-04-21,Eletrônicos,Smartphone,1,1529.59,1529.59
1469,2025-04-21,Alimentos,Biscoito,1,36.71,36.71
1470,2025-04-21,Móveis,Cadeira,4,761.82,3047.28
1470,2025-04-21,Alimentos,Suco,2,11.53,23.06
1470,2025-04-21,Vestuário,Camiseta,2,164.64,329.28
1471,2025-04-21,Móveis,Mesa,2,1078.6,2157.2
1471,2025-04-21,Alimentos,Chocolate,1,58.41,58.41
1472,2025-04-21,Móveis,Sofá,3,379.26,1137.78
1473,2025-04-22,Vestuário,Tênis,1,290.69,290.69
1473,2025-04-22,Móveis,Cadeira,2,2258.22,4516.44
1473,2025-04-22,Eletrônicos,Fone de Ouvido,1,1516.36,1516.36
1474,2025-04-22,Vestuário,Boné,3,52.43,157.29
1474,2025-04-22,Papelaria,Mochila,4,8.35,33.4
1475,2025-04-22,Papelaria,Agenda,4,30.31,121.24
1475,2025-04-22,Móveis,Mesa,2,1436.9,2873.8
1476,2025-04-23,Vestuário,Boné,3,231.54,694.62
1476,2025-04-23,Vestuário,Calça Jeans,1,43.78,43.78
1476,2025-04-23,Móveis,Sofá,2,1165.37,2330.74
1477,2025-04-23,Móveis,Mesa,4,669.15,2676.6
1478,2025-04-23,Vestuário,Calça Jeans,2,109.84,219.68
1479,2025-04-23,Móveis,Mesa,4,1475.3,5901.2
1480,2025-04-23,Alimentos,Chocolate,1,5.35,5.35
1480,2025-04-23,Papelaria,Estojo,3,31.9,95.7
1480,2025-04-23,Móveis,Estante,4,2372.21,9488.84
1481,2025-04-24,Eletrônicos,Notebook,1,613.49,613.49
1481,2025-04-24,Eletrônicos,Notebook,3,2547.6,7642.8
1482,2025-04-24,Papelaria,Caderno,1,23.43,23.43
1483,2025-04-24,Eletrônicos,Notebook,1,3607.16,3607.16
1483,2025-04-24,Vestuário,Camiseta,3,46.77,140.31
1483,2025-04-24,Papelaria,Caneta,3,13.83,41.49
1484,2025-04-24,Móveis,Luminária,3,2375.8,7127.4
1484,2025-04-24,Eletrônicos,Notebook,2,3716.89,7433.78
1484,2025-04-24,Vestuário,Jaqueta,1,42.61,42.61
1485,2025-04-24,Vestuário,Jaqueta,2,39.17,78.34
1485,2025-04-24,Eletrônicos,Smart TV,3,1357.77,4073.31
1485,2025-04-24,Vestuário,Tênis,4,146.52,586.08
1486,2025-04-25,Papelaria,Estojo,3,52.21,156.63
1486,2025-04-25,Eletrônicos,Tablet,4,1372.59,5490.36
1487,2025-04-25,Móveis,Mesa,4,328.87,1315.48
1488,2025-04-25,Móveis,Sofá,3,789.58,2368.74
1488,2025-04-25,Vestuário,Boné,1,308.6,308.6
1489,2025-04-25,Móveis,Estante,3,1262.54,3787.62
1490,2025-04-25,Papelaria,Mochila,1,29.87,29.87
1490,2025-04-25,Móveis,Estante,1,2285.93,2285.93
1491,2025-04-25,Papelaria,Caneta,4,51.97,207.88
1492,2025-04-26,Móveis,Sofá,4,2226.61,8906.44
1492,2025-04-26,Papelaria,Caderno,3,31.45,94.35
1493,2025-04-26,Papelaria,Caderno,4,21.23,84.92
1493,2025-04-26,Papelaria,Caneta,4,50.65,202.6
1494,2025-04-26,Alimentos,Biscoito,4,9.51,38.04
1494,2025-04-26,Móveis,Sofá,2,294.95,589.9
1494,2025-04-26,Eletrônicos,Notebook,4,2092.78,8371.12
1495,2025-04-26,Vestuário,Jaqueta,1,214.9,214.9
1495,2025-04-26,Alimentos,Biscoito,3,47.24,141.72
1495,2025-04-26,Papelaria,Caneta,4,54.16,216.64
1496,2025-04-26,Móveis,Estante,3,769.45,2308.35
1497,2025-04-27,Papelaria,Caderno,4,107.34,429.36
1497,2025-04-27,Eletrônicos,Smart TV,3,3156.54,9469.62
1498,2025-04-27,Vestuário,Tênis,2,62.91,125.82
1498,2025-04-27,Alimentos,Chocolate,1,42.06,42.06
1499,2025-04-28,Vestuário,Camiseta,4,248.41,993.64
1499,2025-04-28,Papelaria,Estojo,1,93.39,93.39
1500,2025-04-28,Papelaria,Caneta,1,31.83,31.83
1500,2025-04-28,Eletrônicos,Notebook,2,1116.66,2233.32
1501,2025-04-29,Vestuário,Calça Jeans,4,220.13,880.52
1502,2025-04-29,Papelaria,Caneta,4,6.57,26.28
1503,2025-04-29,Vestuário,Tênis,2,184.47,368.94
1504,2025-04-30,Eletrônicos,Notebook,4,344.1,1376.4
1504,2025-04-30,Móveis,Sofá,3,498.16,1494.48
1504,2025-04-30,Móveis,Mesa,1,1412.07,1412.07
1505,2025-04-30,Vestuário,Calça Jeans,4,160.11,640.44
1505,2025-04-30,Papelaria,Agenda,2,38.74,77.48
1506,2025-04-30,Móveis,Sofá,4,1553.16,6212.64
1506,2025-04-30,Eletrônicos,Tablet,2,2766.59,5533.18
1506,2025-04-30,Alimentos,Biscoito,3,19.96,59.88
1507,2025-05-01,Papelaria,Caderno,2,81.48,162.96
1507,2025-05-01,Móveis,Sofá,2,2318.21,4636.42
1508,2025-05-01,Papelaria,Caneta,3,41.6,124.8
1508,2025-05-01,Papelaria,Mochila,3,39.36,118.08
1508,2025-05-01,Eletrônicos,Tablet,1,2891.73,2891.73
1509,2025-05-01,Móveis,Estante,1,2076.66,2076.66
1509,2025-05-01,Eletrônicos,Tablet,1,477.47,477.47
1509,2025-05-01,Vestuário,Boné,3,346.43,1039.29
1510,2025-05-02,Alimentos,Cereal,2,34.25,68.5
1510,2025-05-02,Alimentos,Suco,1,37.05,37.05
1510,2025-05-02,Vestuário,Boné,1,127.84,127.84
1511,2025-05-02,Móveis,Sofá,1,1737.26,1737.26
1511,2025-05-02,Alimentos,Café,3,39.78,119.34
1512,2025-05-03,Papelaria,Mochila,2,62.5,125.0
1512,2025-05-03,Alimentos,Biscoito,1,47.92,47.92
1512,2025-05-03,Papelaria,Caderno,4,37.72,150.88
1513,2025-05-03,Móveis,Luminária,3,2139.9,6419.7
1513,2025-05-03,Papelaria,Caneta,3,65.21,195.63
1513,2025-05-03,Vestuário,Jaqueta,1,118.91,118.91
1514,2025-05-03,Alimentos,Suco,3,31.08,93.24
1514,2025-05-03,Alimentos,Chocolate,3,21.26,63.78
1514,2025-05-03,Vestuário,Jaqueta,2,116.97,233.94
1515,2025-05-04,Alimentos,Biscoito,4,59.81,239.24
1515,2025-05-04,Vestuário,Tênis,1,144.76,144.76
1515,2025-05-04,Móveis,Luminária,1,857.86,857.86
1516,2025-05-04,Eletrônicos,Tablet,1,2853.11,2853.11
1517,2025-05-04,Papelaria,Mochila,3,112.02,336.06
1517,2025-05-04,Vestuário,Jaqueta,1,148.41,148.41
1518,2025-05-04,Móveis,Mesa,3,1502.9,4508.7
1518,2025-05-04,Eletrônicos,Notebook,1,3290.71,3290.71
1518,2025-05-04,Alimentos,Café,2,32.83,65.66
1519,2025-05-04,Papelaria,Caderno,2,17.23,34.46
1519,2025-05-04,Papelaria,Agenda,2,105.36,210.72
1519,2025-05-04,Eletrônicos,Fone de Ouvido,3,150.72,452.16
1520,2025-05-04,Móveis,Sofá,4,1052.68,4210.72
1520,2025-05-04,Eletrônicos,Notebook,1,2962.4,2962.4
1520,2025-05-04,Vestuário,Camiseta,2,78.46,156.92
1521,2025-05-05,Papelaria,Caderno,1,19.58,19.58
1521,2025-05-05,Papelaria,Caneta,4,9.38,37.52
1521,2025-05-05,Alimentos,Chocolate,3,16.82,50.46
1522,2025-05-05,Vestuário,Camiseta,4,61.55,246.2
1522,2025-05-05,Móveis,Estante,4,809.12,3236.48
1523,2025-05-06,Alimentos,Cereal,4,28.8,115.2
1524,2025-05-06,Eletrônicos,Notebook,1,1959.17,1959.17
1525,2025-05-06,Alimentos,Chocolate,2,39.66,79.32
1525,2025-05-06,Papelaria,Caneta,3,40.3,120.9
1526,2025-05-07,Papelaria,Mochila,3,64.37,193.11
1526,2025-05-07,Móveis,Cadeira,2,2248.16,4496.32
1527,2025-05-07,Papelaria,Mochila,2,44.31,88.62
1528,2025-05-07,Papelaria,Agenda,2,37.24,74.48
1529,2025-05-07,Vestuário,Tênis,4,37.72,150.88
1530,2025-05-08,Vestuário,Camiseta,3,297.32,891.96
1531,2025-05-08,Alimentos,Suco,4,15.97,63.88
1531,2025-05-08,Eletrônicos,Notebook,2,3229.17,6458.34
1532,2025-05-08,Papelaria,Caneta,1,95.21,95.21
1532,2025-05-08,Móveis,Estante,2,2399.07,4798.14
1533,2025-05-09,Eletrônicos,Notebook,4,861.63,3446.52
1534,2025-05-09,Móveis,Mesa,3,780.07,2340.21
1535,2025-05-10,Alimentos,Cereal,4,15.15,60.6
1536,2025-05-10,Alimentos,Suco,1,26.88,26.88
1537,2025-05-11,Móveis,Luminária,1,2487.0,2487.0
1537,2025-05-11,Papelaria,Agenda,3,18.06,54.18
1537,2025-05-11,Vestuário,Camiseta,1,318.88,318.88
1538,2025-05-11,Papelaria,Caderno,4,43.0,172.0
1539,2025-05-11,Eletrônicos,Smartphone,1,3757.17,3757.17
1539,2025-05-11,Eletrônicos,Smart TV,4,624.64,2498.56
1540,2025-05-11,Eletrônicos,Smart TV,3,1528.84,4586.52
1540,2025-05-11,Móveis,Estante,2,212.74,425.48
1541,2025-05-11,Alimentos,Suco,4,9.22,36.88
1542,2025-05-12,Eletrônicos,Smart TV,4,2381.53,9526.12
1542,2025-05-12,Eletrônicos,Notebook,2,309.5,619.0
1542,2025-05-12,Móveis,Luminária,4,506.81,2027.24
1543,2025-05-13,Eletrônicos,Fone de Ouvido,3,3398.46,10195.38
1543,2025-05-13,Móveis,Mesa,2,2198.34,4396.68
1544,2025-05-13,Papelaria,Caderno,3,77.53,232.59
1545,2025-05-13,Alimentos,Chocolate,4,49.58,198.32
1545,2025-05-13,Papelaria,Estojo,3,71.51,214.53
1545,2025-05-13,Papelaria,Mochila,2,12.82,25.64
1546,2025-05-13,Móveis,Mesa,3,2236.33,6708.99
1547,2025-05-13,Móveis,Sofá,4,2491.66,9966.64
1547,2025-05-13,Papelaria,Mochila,2,50.54,101.08
1547,2025-05-13,Papelaria,Agenda,1,54.92,54.92
1548,2025-05-13,Eletrônicos,Smartphone,3,1514.35,4543.05
1549,2025-05-14,Móveis,Cadeira,3,577.15,1731.45
1550,2025-05-14,Papelaria,Caneta,3,12.95,38.85
1551,2025-05-14,Vestuário,Calça Jeans,3,43.86,131.58
1551,2025-05-14,Alimentos,Café,1,45.96,45.96
1551,2025-05-14,Móveis,Mesa,1,1331.62,1331.62
1552,2025-05-14,Eletrônicos,Smart TV,1,1156.13,1156.13
1553,2025-05-14,Papelaria,Caderno,2,26.02,52.04
1554,2025-05-16,Vestuário,Jaqueta,3,85.81,257.43
1554,2025-05-16,Eletrônicos,Fone de Ouvido,1,2558.88,2558.88
1555,2025-05-16,Móveis,Estante,4,2251.78,9007.12
1556,2025-05-16,Móveis,Cadeira,3,2168.0,6504.0
1557,2025-05-17,Eletrônicos,Notebook,2,846.02,1692.04
1558,2025-05-17,Vestuário,Calça Jeans,1,169.52,169.52
1558,2025-05-17,Móveis,Mesa,1,261.7,261.7
1558,2025-05-17,Alimentos,Chocolate,1,47.5,47.5
1559,2025-05-17,Papelaria,Estojo,3,46.44,139.32
1559,2025-05-17,Papelaria,Caderno,2,40.51,81.02
1560,2025-05-17,Alimentos,Café,3,53.74,161.22
1561,2025-05-17,Papelaria,Caneta,1,106.88,106.88
1562,2025-05-18,Eletrônicos,Tablet,1,153.58,153.58
1562,2025-05-18,Móveis,Mesa,4,2161.87,8647.48
1563,2025-05-18,Papelaria,Agenda,4,32.49,129.96
1564,2025-05-18,Papelaria,Caneta,4,83.26,333.04
1565,2025-05-18,Móveis,Luminária,3,828.13,2484.39
1565,2025-05-18,Móveis,Cadeira,4,464.53,1858.12
1565,2025-05-18,Papelaria,Caderno,1,25.98,25.98
1566,2025-05-18,Vestuário,Tênis,2,96.18,192.36
1567,2025-05-19,Alimentos,Cereal,2,5.37,10.74
1568,2025-05-19,Eletrônicos,Smart TV,4,3210.97,12843.88
1568,2025-05-19,Alimentos,Café,4,41.17,164.68
1568,2025-05-19,Alimentos,Café,3,8.43,25.29
1569,2025-05-20,Vestuário,Camiseta,1,126.79,126.79
1569,2025-05-20,Alimentos,Chocolate,1,47.06,47.06
1569,2025-05-20,Vestuário,Boné,3,135.01,405.03
1570,2025-05-20,Alimentos,Chocolate,2,18.4,36.8
1571,2025-05-21,Alimentos,Cereal,4,57.02,228.08
1571,2025-05-21,Alimentos,Café,1,59.26,59.26
1571,2025-05-21,Papelaria,Mochila,2,105.4,210.8
1572,2025-05-21,Alimentos,Café,2,31.15,62.3
1573,2025-05-21,Papelaria,Caderno,2,99.36,198.72
1573,2025-05-21,Móveis,Cadeira,4,554.07,2216.28
1573,2025-05-21,Móveis,Cadeira,1,838.9,838.9
1574,2025-05-21,Móveis,Estante,2,1802.53,3605.06
1574,2025-05-21,Alimentos,Suco,4,30.78,123.12
1574,2025-05-21,Móveis,Luminária,1,971.16,971.16
1575,2025-05-21,Vestuário,Calça Jeans,2,128.02,256.04
1575,2025-05-21,Alimentos,Chocolate,4,39.73,158.92
1575,2025-05-21,Alimentos,Biscoito,4,21.4,85.6
1576,2025-05-22,Papelaria,Caderno,2,24.73,49.46
1576,2025-05-22,Móveis,Luminária,2,1098.07,2196.14
1576,2025-05-22,Alimentos,Chocolate,2,9.04,18.08
1577,2025-05-22,Móveis,Sofá,1,1113.26,1113.26
1578,2025-05-22,Alimentos,Biscoito,2,50.11,100.22
1578,2025-05-22,Eletrônicos,Fone de Ouvido,2,1913.41,3826.82
1579,2025-05-22,Vestuário,Tênis,2,194.12,388.24
1579,2025-05-22,Eletrônicos,Smartphone,4,1825.76,7303.04
1579,2025-05-22,Alimentos,Café,1,36.39,36.39
1580,2025-05-22,Vestuário,Camiseta,3,63.73,191.19
1581,2025-05-23,Eletrônicos,Notebook,3,2932.72,8798.16
1581,2025-05-23,Eletrônicos,Smartphone,4,608.69,2434.76
1582,2025-05-23,Vestuário,Jaqueta,4,149.94,599.76
1583,2025-05-23,Papelaria,Caneta,4,17.72,70.88
1584,2025-05-23,Vestuário,Calça Jeans,4,90.76,363.04
1584,2025-05-23,Eletrônicos,Tablet,2,462.48,924.96
1585,2025-05-24,Vestuário,Calça Jeans,3,42.06,126.18
1585,2025-05-24,Vestuário,Calça Jeans,2,209.98,419.96
1586,2025-05-24,Vestuário,Camiseta,1,313.68,313.68
1586,2025-05-24,Papelaria,Caneta,1,16.2,16.2
1587,2025-05-24,Eletrônicos,Fone de Ouvido,2,1404.64,2809.28
1587,2025-05-24,Alimentos,Cereal,4,6.01,24.04
1588,2025-05-24,Eletrônicos,Smartphone,4,677.53,2710.12
1588,2025-05-24,Alimentos,Café,3,21.02,63.06
1588,2025-05-24,Móveis,Estante,1,2272.72,2272.72
1589,2025-05-24,Eletrônicos,Notebook,3,561.18,1683.54
1589,2025-05-24,Vestuário,Calça Jeans,2,125.38,250.76
1589,2025-05-24,Eletrônicos,Fone de Ouvido,3,2594.39,7783.17
1590,2025-05-24,Papelaria,Caneta,1,109.58,109.58
1591,2025-05-25,Alimentos,Café,1,18.58,18.58
1592,2025-05-25,Móveis,Mesa,1,1328.27,1328.27
1592,2025-05-25,Papelaria,Caneta,1,62.78,62.78
1592,2025-05-25,Eletrônicos,Fone de Ouvido,4,3569.54,14278.16
1593,2025-05-26,Móveis,Sofá,4,2011.46,8045.84
1594,2025-05-26,Papelaria,Caderno,1,22.91,22.91
1595,2025-05-26,Alimentos,Chocolate,1,17.13,17.13
1595,2025-05-26,Vestuário,Boné,4,335.81,1343.24
1596,2025-05-26,Vestuário,Camiseta,1,43.79,43.79
1596,2025-05-26,Alimentos,Café,2,43.83,87.66
1596,2025-05-26,Vestuário,Camiseta,2,192.61,385.22
1597,2025-05-26,Móveis,Mesa,3,1943.13,5829.39
1597,2025-05-26,Móveis,Mesa,1,1180.68,1180.68
1597,2025-05-26,Alimentos,Chocolate,2,39.4,78.8
1598,2025-05-26,Eletrônicos,Smartphone,4,2313.18,9252.72
1598,2025-05-26,Vestuário,Calça Jeans,4,220.87,883.48
1598,2025-05-26,Móveis,Sofá,2,417.44,834.88
1599,2025-05-26,Vestuário,Jaqueta,4,235.69,942.76
1599,2025-05-26,Eletrônicos,Fone de Ouvido,4,2893.76,11575.04
1599,2025-05-26,Alimentos,Chocolate,3,30.99,92.97
1600,2025-05-26,Móveis,Cadeira,2,1741.29,3482.58
1600,2025-05-26,Vestuário,Camiseta,1,303.17,303.17
1601,2025-05-27,Eletrônicos,Smartphone,1,1041.66,1041.66
1601,2025-05-27,Vestuário,Camiseta,4,108.58,434.32
1602,2025-05-27,Papelaria,Caderno,2,17.82,35.64
1603,2025-05-27,Vestuário,Jaqueta,2,106.87,213.74
1603,2025-05-27,Móveis,Mesa,2,1382.94,2765.88
1604,2025-05-28,Alimentos,Suco,3,37.07,111.21
1604,2025-05-28,Alimentos,Suco,3,7.73,23.19
1605,2025-05-28,Papelaria,Agenda,2,105.35,210.7
1605,2025-05-28,Papelaria,Caneta,2,53.73,107.46
1605,2025-05-28,Papelaria,Caderno,1,56.16,56.16
1606,2025-05-28,Vestuário,Camiseta,1,321.06,321.06
1606,2025-05-28,Papelaria,Caderno,4,54.55,218.2
1606,2025-05-28,Alimentos,Cereal,2,48.8,97.6
1607,2025-05-28,Papelaria,Estojo,3,113.21,339.63
1607,2025-05-28,Papelaria,Agenda,1,90.65,90.65
1607,2025-05-28,Eletrônicos,Smartphone,4,1697.22,6788.88
1608,2025-05-28,Móveis,Sofá,4,1586.09,6344.36
1608,2025-05-28,Eletrônicos,Fone de Ouvido,2,584.45,1168.9
1609,2025-05-29,Vestuário,Tênis,4,182.03,728.12
1609,2025-05-29,Vestuário,Tênis,2,201.4,402.8
1609,2025-05-29,Vestuário,Tênis,4,69.5,278.0
1610,2025-05-29,Vestuário,Camiseta,1,144.55,144.55
1610,2025-05-29,Eletrônicos,Smart TV,4,2991.95,11967.8
1611,2025-05-29,Alimentos,Suco,4,43.55,174.2
1611,2025-05-29,Papelaria,Mochila,1,44.29,44.29
1611,2025-05-29,Móveis,Sofá,4,386.51,1546.04
1612,2025-05-29,Móveis,Estante,4,560.17,2240.68
1612,2025-05-29,Alimentos,Suco,3,52.83,158.49
1612,2025-05-29,Móveis,Estante,3,1732.92,5198.76
1613,2025-05-29,Vestuário,Boné,1,256.11,256.11
1613,2025-05-29,Eletrônicos,Fone de Ouvido,1,906.47,906.47
1613,2025-05-29,Vestuário,Boné,1,269.37,269.37
1614,2025-05-30,Vestuário,Calça Jeans,3,62.44,187.32
1615,2025-05-30,Alimentos,Café,4,36.04,144.16
1615,2025-05-30,Vestuário,Boné,1,256.38,256.38
1616,2025-05-30,Eletrônicos,Smart TV,3,2393.34,7180.02
1616,2025-05-30,Vestuário,Tênis,2,273.91,547.82
1617,2025-05-30,Móveis,Estante,1,1269.31,1269.31
1617,2025-05-30,Papelaria,Caderno,2,51.91,103.82
1618,2025-05-30,Papelaria,Agenda,1,88.72,88.72
1618,2025-05-30,Papelaria,Estojo,4,14.77,59.08
1618,2025-05-30,Móveis,Mesa,1,764.21,764.21
1619,2025-05-30,Papelaria,Caderno,2,42.71,85.42
1619,2025-05-30,Móveis,Sofá,2,858.39,1716.78
1620,2025-05-30,Vestuário,Camiseta,2,229.53,459.06
1620,2025-05-30,Alimentos,Chocolate,1,42.0,42.0
1620,2025-05-30,Móveis,Cadeira,4,667.86,2671.44
1621,2025-05-30,Alimentos,Chocolate,1,9.12,9.12
1622,2025-05-31,Papelaria,Caneta,2,12.12,24.24
1623,2025-05-31,Alimentos,Chocolate,4,27.13,108.52
1624,2025-05-31,Móveis,Cadeira,2,2125.58,4251.16
1624,2025-05-31,Eletrônicos,Tablet,3,303.7,911.1
1625,2025-06-01,Papelaria,Caderno,2,116.12,232.24
1625,2025-06-01,Vestuário,Tênis,1,195.32,195.32
1625,2025-06-01,Eletrônicos,Smart TV,2,3415.5,6831.0
1626,2025-06-01,Alimentos,Chocolate,2,46.68,93.36
1627,2025-06-01,Papelaria,Caneta,4,11.47,45.88
1628,2025-06-01,Eletrônicos,Tablet,2,783.71,1567.42
1628,2025-06-01,Móveis,Estante,2,923.86,1847.72
1629,2025-06-01,Vestuário,Calça Jeans,2,270.57,541.14
1629,2025-06-01,Alimentos,Suco,1,58.0,58.0
1629,2025-06-01,Móveis,Sofá,1,291.32,291.32
1630,2025-06-01,Vestuário,Calça Jeans,4,214.21,856.84
1630,2025-06-01,Papelaria,Caderno,1,51.74,51.74
1630,2025-06-01,Móveis,Luminária,4,560.69,2242.76
1631,2025-06-02,Papelaria,Mochila,4,39.61,158.44
1631,2025-06-02,Papelaria,Agenda,4,47.89,191.56
1631,2025-06-02,Alimentos,Suco,1,38.91,38.91
1632,2025-06-02,Móveis,Luminária,1,1224.54,1224.54
1632,2025-06-02,Eletrônicos,Fone de Ouvido,1,3411.99,3411.99
1632,2025-06-02,Alimentos,Biscoito,4,59.22,236.88
1633,2025-06-02,Móveis,Mesa,4,182.64,730.56
1633,2025-06-02,Vestuário,Boné,1,126.58,126.58
1633,2025-06-02,Papelaria,Caderno,2,66.91,133.82
1634,2025-06-03,Vestuário,Boné,2,246.52,493.04
1634,2025-06-03,Alimentos,Chocolate,1,28.58,28.58
1634,2025-06-03,Eletrônicos,Smartphone,4,3096.47,12385.88
1635,2025-06-03,Vestuário,Jaqueta,2,285.36,570.72
1635,2025-06-03,Móveis,Luminária,3,1029.34,3088.02
1635,2025-06-03,Vestuário,Tênis,3,335.46,1006.38
1636,2025-06-03,Papelaria,Caderno,2,51.59,103.18
1636,2025-06-03,Papelaria,Agenda,1,54.97,54.97
1637,2025-06-03,Vestuário,Jaqueta,3,333.26,999.78
1638,2025-06-04,Papelaria,Caneta,4,111.3,445.2
1638,2025-06-04,Móveis,Mesa,3,1238.34,3715.02
1639,2025-06-04,Eletrônicos,Fone de Ouvido,3,370.96,1112.88
1639,2025-06-04,Vestuário,Calça Jeans,2,221.3,442.6
1640,2025-06-04,Papelaria,Caderno,4,37.47,149.88
1640,2025-06-04,Vestuário,Camiseta,3,251.35,754.05
1640,2025-06-04,Alimentos,Cereal,4,32.61,130.44
